transaction_id,user_id,device_id,txn_ts,amount,merchant_category
40663,922,5040,2025-04-22 10:20:47.819764,534.01,wallet_topup
40664,4355,4052,2025-05-04 16:07:36.091791,125.15,wallet_topup
40665,1576,5903,2025-07-13 00:44:56.548612,839.14,groceries
40666,1402,17,2025-05-07 12:52:36.351590,150.04,entertainment
40667,3342,7943,2025-01-30 08:51:10.637243,189.96,entertainment
40668,3895,4720,2025-05-09 21:17:17.805645,485.34,entertainment
40669,2968,469,2025-04-23 15:50:24.609808,29.56,entertainment
40670,3287,1765,2025-03-20 22:56:15.043947,742.07,bill_payment
40671,1557,3117,2025-03-14 23:04:24.245188,743.93,groceries
40672,4605,3726,2025-02-04 00:07:41.624529,765.18,groceries
40673,2007,4671,2025-02-19 00:04:43.122770,405.49,electronics
40674,1868,3925,2025-03-10 20:42:43.216736,360.6,food_delivery
40675,2782,5954,2025-08-17 05:31:35.657217,568.15,groceries
40676,549,1162,2025-03-05 11:22:23.357166,120.74,food_delivery
40677,2523,3163,2025-06-07 18:25:35.363538,49.29,wallet_topup
40678,2263,6147,2025-07-06 21:13:16.332343,185.88,ride_hailing
40679,3926,1960,2025-04-23 00:55:13.719539,126.32,electronics
40680,419,838,2025-05-12 05:46:22.654453,959.96,electronics
40681,2929,577,2025-06-20 06:00:00.149572,506.2,electronics
40682,3367,968,2025-02-28 18:43:10.665015,290.88,food_delivery
40683,4574,6562,2025-04-07 15:33:08.461351,473.13,entertainment
40684,3567,2789,2025-02-25 23:55:10.423823,832.0,entertainment
40685,985,2970,2025-05-01 11:17:57.543946,507.49,groceries
40686,4125,272,2025-08-15 00:55:43.406384,448.47,groceries
40687,539,4373,2025-06-29 06:39:04.541525,372.27,electronics
40688,3853,7854,2025-02-16 20:07:06.428340,302.17,electronics
40689,3920,6873,2025-01-06 12:02:23.413389,600.46,bill_payment
40690,4920,6489,2025-03-27 23:08:48.083272,621.1,entertainment
40691,4180,7914,2025-02-03 19:40:32.390135,293.39,groceries
40692,2332,7605,2025-05-20 22:10:06.180541,402.13,ride_hailing
40693,2084,2034,2025-04-20 14:04:52.426585,622.75,electronics
40694,3321,413,2025-08-22 03:01:43.683990,202.89,groceries
40695,1548,3808,2025-06-09 22:07:01.453199,600.14,bill_payment
40696,2151,3012,2025-01-05 01:22:15.173335,107.25,electronics
40697,3578,6747,2025-02-07 13:23:14.808126,111.07,bill_payment
40698,1692,4000,2025-07-12 02:13:16.597534,289.89,food_delivery
40699,406,6555,2025-02-18 04:57:26.618917,227.92,bill_payment
40700,2326,7831,2025-05-08 11:27:28.492291,877.1,entertainment
40701,2186,2972,2025-02-21 07:15:14.814085,432.68,bill_payment
40702,2789,2502,2025-05-28 18:56:32.349956,41.4,ride_hailing
40703,3753,1909,2025-06-11 18:09:24.995021,360.01,food_delivery
40704,1816,7272,2025-01-06 22:24:28.230460,328.0,bill_payment
40705,3903,29,2025-03-18 14:11:49.003311,431.08,bill_payment
40706,3275,4643,2025-07-04 04:20:30.291418,276.41,bill_payment
40707,959,5209,2025-07-03 18:08:10.550288,288.59,food_delivery
40708,1573,6288,2025-06-27 04:22:22.483761,257.93,bill_payment
40709,398,5924,2025-03-19 21:42:39.294896,304.97,entertainment
40710,4376,2540,2025-07-13 23:03:16.662926,495.89,food_delivery
40711,3202,5377,2025-05-07 15:53:24.017211,368.29,electronics
40712,3486,1819,2025-04-09 15:11:28.025565,78.92,entertainment
40713,2844,928,2025-08-21 01:37:38.845719,81.74,electronics
40714,1412,5292,2025-03-18 14:02:12.824722,205.14,food_delivery
40715,4158,7155,2025-03-08 11:52:05.216832,396.28,food_delivery
40716,178,1765,2025-04-05 14:47:42.610325,138.99,electronics
40717,2509,426,2025-05-25 23:46:22.224352,321.94,electronics
40718,3082,5402,2025-03-13 18:17:18.656870,474.18,wallet_topup
40719,2460,7610,2025-01-09 03:27:08.034965,178.54,electronics
40720,2790,4812,2025-05-15 18:14:34.724035,72.8,entertainment
40721,1089,7121,2025-05-19 13:26:49.487475,740.31,electronics
40722,2659,3698,2025-05-27 14:51:07.570757,272.0,wallet_topup
40723,4572,2346,2025-03-17 12:42:19.088937,308.4,ride_hailing
40724,1981,5748,2025-01-05 21:50:58.035038,281.4,electronics
40725,3476,690,2025-08-19 15:25:29.246504,298.62,entertainment
40726,1109,6084,2025-06-17 03:15:56.869135,180.33,entertainment
40727,3697,5751,2025-05-19 13:17:18.047248,288.06,electronics
40728,102,6034,2025-04-15 16:54:52.315508,816.16,wallet_topup
40729,3498,869,2025-03-31 07:58:52.721840,274.36,bill_payment
40730,3312,447,2025-01-26 10:56:27.267500,874.76,bill_payment
40731,2372,6527,2025-05-05 05:51:36.041615,773.54,groceries
40732,2160,3368,2025-01-10 13:00:16.253110,1254.2,entertainment
40733,2920,2780,2025-03-08 14:36:09.475263,509.58,groceries
40734,3603,8148,2025-03-18 21:04:26.013926,781.65,groceries
40735,1251,2373,2025-05-25 07:01:41.224025,434.32,ride_hailing
40736,3366,6535,2025-08-09 14:21:41.456922,114.58,ride_hailing
40737,1840,8121,2025-06-03 17:25:30.602716,791.24,entertainment
40738,1658,2134,2025-07-15 03:14:17.462947,388.73,ride_hailing
40739,270,4762,2025-01-26 02:48:47.334357,526.8,wallet_topup
40740,931,4393,2025-07-03 19:29:57.939695,678.22,entertainment
40741,3594,7233,2025-04-10 23:33:42.189917,703.51,wallet_topup
40742,1213,3549,2025-08-08 22:50:32.415275,320.91,wallet_topup
40743,2258,3869,2025-08-01 10:12:57.897182,261.65,groceries
40744,1983,1232,2025-02-10 14:35:49.391527,686.09,food_delivery
40745,1240,6713,2025-01-02 12:49:45.544554,541.42,groceries
40746,4433,565,2025-04-21 10:53:27.115687,219.1,wallet_topup
40747,294,3751,2025-03-10 09:34:56.688561,360.89,wallet_topup
40748,4580,111,2025-01-25 19:47:23.475464,1029.54,food_delivery
40749,4468,7484,2025-04-09 16:24:26.245749,97.27,entertainment
40750,3290,855,2025-06-13 09:17:19.350418,275.45,entertainment
40751,955,636,2025-01-13 02:57:51.205498,135.43,groceries
40752,3875,6925,2025-02-01 16:15:11.484780,379.84,food_delivery
40753,1481,1581,2025-08-24 14:23:02.694618,351.67,bill_payment
40754,2247,2468,2025-08-21 20:52:14.915778,672.81,groceries
40755,4572,715,2025-04-17 06:59:29.169519,242.62,ride_hailing
40756,4509,1472,2025-07-13 04:49:41.043885,130.75,electronics
40757,1169,3298,2025-01-16 00:56:26.482392,708.35,entertainment
40758,3884,1082,2025-07-09 14:32:54.761727,359.0,electronics
40759,2053,8054,2025-06-18 21:34:46.321501,353.24,wallet_topup
40760,1844,3018,2025-06-05 17:29:29.973756,702.15,food_delivery
40761,2049,3461,2025-07-01 09:21:31.539867,574.07,groceries
40762,1488,5429,2025-08-01 05:45:43.430879,122.55,ride_hailing
40763,509,7326,2025-04-23 03:39:58.505926,615.38,entertainment
40764,1353,1907,2025-02-21 23:18:16.288375,968.02,entertainment
40765,3065,6991,2025-07-14 11:21:16.886844,164.05,entertainment
40766,873,7476,2025-06-27 22:52:25.864070,431.15,groceries
40767,3942,4338,2025-03-14 23:49:21.950848,444.86,wallet_topup
40768,417,1665,2025-04-01 01:51:43.738026,308.58,food_delivery
40769,461,843,2025-01-16 22:30:19.295801,76.62,groceries
40770,695,53,2025-06-21 02:17:52.616881,68.2,bill_payment
40771,27,2652,2025-03-18 21:59:47.973488,367.65,groceries
40772,2441,3210,2025-06-11 17:17:21.001614,254.22,wallet_topup
40773,3275,3442,2025-06-08 14:25:02.405081,346.18,wallet_topup
40774,513,6233,2025-06-06 07:57:32.165786,371.24,wallet_topup
40775,3484,1723,2025-08-13 18:44:34.770171,622.97,wallet_topup
40776,35,8009,2025-07-22 20:46:18.941708,205.58,ride_hailing
40777,1001,1093,2025-02-24 08:59:24.615007,105.01,electronics
40778,737,6076,2025-03-02 15:03:04.188020,428.5,groceries
40779,2148,486,2025-03-25 11:20:23.499050,109.65,wallet_topup
40780,634,626,2025-08-15 02:44:37.305474,860.75,wallet_topup
40781,2224,5997,2025-03-10 06:36:37.016687,405.21,ride_hailing
40782,1167,3480,2025-06-29 20:30:46.131871,79.21,bill_payment
40783,4634,949,2025-03-08 03:28:28.476785,347.55,ride_hailing
40784,4599,2429,2025-05-20 07:46:36.476585,71.11,electronics
40785,1070,7267,2025-03-29 02:13:59.240354,628.63,entertainment
40786,2223,7828,2025-05-14 10:10:59.767213,155.29,ride_hailing
40787,2749,6890,2025-05-21 08:58:06.004722,223.24,entertainment
40788,237,2935,2025-02-07 06:25:48.566266,132.6,entertainment
40789,834,6238,2025-08-11 05:07:55.141741,34.2,entertainment
40790,5,2429,2025-01-09 13:34:05.219953,892.39,ride_hailing
40791,4660,1662,2025-05-12 11:37:39.016158,327.76,electronics
40792,2063,7913,2025-05-05 18:34:19.389255,651.76,electronics
40793,3916,3402,2025-03-17 05:52:27.595363,1180.61,ride_hailing
40794,1845,8192,2025-07-26 08:25:22.083880,128.07,electronics
40795,4353,3011,2025-07-14 13:30:28.429293,377.21,food_delivery
40796,3043,358,2025-01-16 23:07:43.908981,288.21,wallet_topup
40797,2061,7623,2025-04-24 17:28:21.729222,1427.61,electronics
40798,4818,1383,2025-03-18 06:35:22.703771,254.83,ride_hailing
40799,1195,2476,2025-08-07 07:03:48.667464,459.29,electronics
40800,4474,2726,2025-01-16 02:16:34.552613,240.62,ride_hailing
40801,1011,5484,2025-03-26 01:55:49.700654,348.63,electronics
40802,3823,6941,2025-05-08 00:07:39.013777,181.46,ride_hailing
40803,2443,2694,2025-05-26 23:08:08.996789,830.99,electronics
40804,2015,6061,2025-05-21 21:26:54.906820,751.19,food_delivery
40805,614,6448,2025-01-27 23:34:29.544165,84.81,wallet_topup
40806,784,2573,2025-03-21 06:15:06.217086,456.13,electronics
40807,2998,5495,2025-03-03 07:29:40.723210,846.21,food_delivery
40808,1481,2721,2025-02-22 13:46:15.122741,289.86,food_delivery
40809,4975,5867,2025-07-10 07:46:42.745537,305.07,electronics
40810,1277,4937,2025-08-20 09:21:43.486646,401.49,food_delivery
40811,4426,1777,2025-02-25 23:48:05.036191,75.77,wallet_topup
40812,661,1021,2025-07-23 16:51:50.166442,290.38,food_delivery
40813,2816,3900,2025-07-01 07:40:21.621286,145.48,entertainment
40814,3051,8155,2025-04-03 16:58:23.645297,792.4,bill_payment
40815,2262,447,2025-03-17 18:08:38.628016,318.61,wallet_topup
40816,370,5618,2025-07-04 02:17:35.258054,305.34,electronics
40817,2783,2807,2025-08-15 18:32:51.897944,355.35,electronics
40818,810,589,2025-06-11 22:14:50.858139,224.19,bill_payment
40819,4696,5757,2025-06-24 03:45:28.200260,572.93,entertainment
40820,1721,393,2025-04-11 02:16:21.998393,484.04,wallet_topup
40821,346,1630,2025-01-31 23:06:30.837660,625.59,ride_hailing
40822,770,5408,2025-05-29 11:49:37.914621,339.99,entertainment
40823,4683,7216,2025-05-16 02:13:16.372943,280.77,bill_payment
40824,3665,516,2025-07-23 15:47:21.433978,830.47,ride_hailing
40825,4830,7198,2025-05-21 20:11:55.839918,284.31,wallet_topup
40826,3136,1524,2025-02-07 08:00:34.760218,307.8,wallet_topup
40827,397,4864,2025-03-16 12:05:55.872720,395.23,entertainment
40828,3498,6063,2025-01-11 04:45:10.986590,142.62,bill_payment
40829,3389,1117,2025-04-13 04:51:49.072306,497.59,food_delivery
40830,944,1128,2025-07-28 21:38:51.928434,61.29,ride_hailing
40831,2941,4849,2025-07-12 10:44:02.620232,464.34,ride_hailing
40832,209,2839,2025-03-17 00:15:07.915901,549.33,ride_hailing
40833,972,4703,2025-03-27 16:40:59.214487,184.81,ride_hailing
40834,3374,903,2025-08-08 17:02:59.066765,176.59,ride_hailing
40835,2006,5494,2025-06-17 15:49:40.500401,688.62,bill_payment
40836,494,6802,2025-05-18 07:15:15.146289,559.1,entertainment
40837,4447,2349,2025-02-15 04:42:06.047703,1080.49,wallet_topup
40838,4951,5672,2025-02-22 18:41:43.771931,565.68,ride_hailing
40839,1433,6286,2025-06-21 02:15:40.480584,1105.21,food_delivery
40840,2792,6372,2025-07-09 07:33:26.642766,393.4,wallet_topup
40841,218,5410,2025-01-17 22:34:01.747765,534.31,wallet_topup
40842,3578,7358,2025-01-10 17:17:07.217535,430.97,bill_payment
40843,804,657,2025-03-03 08:27:28.575010,393.28,bill_payment
40844,634,4036,2025-04-05 12:07:34.482725,405.57,ride_hailing
40845,89,4498,2025-08-22 17:44:49.684081,661.43,food_delivery
40846,231,5615,2025-01-14 02:04:18.566249,366.29,wallet_topup
40847,1858,5185,2025-08-25 18:48:54.393351,628.49,entertainment
40848,744,5857,2025-06-01 09:08:13.112730,373.39,ride_hailing
40849,228,2878,2025-04-21 15:52:45.177746,581.74,wallet_topup
40850,2507,3922,2025-07-10 07:17:42.054054,212.64,electronics
40851,3556,7136,2025-07-08 09:26:51.208345,649.85,entertainment
40852,3747,5655,2025-05-15 20:24:42.352117,630.86,bill_payment
40853,3175,7018,2025-06-21 07:20:44.614676,680.35,wallet_topup
40854,960,3040,2025-02-01 16:34:36.483000,254.55,ride_hailing
40855,355,6110,2025-06-28 20:36:21.875380,157.51,entertainment
40856,3959,1269,2025-03-25 03:39:09.393512,506.83,bill_payment
40857,2989,3452,2025-06-04 13:39:00.088738,534.67,ride_hailing
40858,918,2758,2025-08-08 14:29:44.963951,460.18,wallet_topup
40859,1829,666,2025-08-31 01:26:44.729463,716.11,ride_hailing
40860,4872,481,2025-01-12 04:57:02.072627,1422.22,food_delivery
40861,4047,339,2025-04-10 11:14:55.912362,218.15,bill_payment
40862,1308,7300,2025-05-30 03:16:24.096850,241.07,food_delivery
40863,2429,7946,2025-08-08 08:06:04.496520,265.08,wallet_topup
40864,1640,8152,2025-04-05 07:17:34.406842,671.41,wallet_topup
40865,1147,5088,2025-07-04 20:26:43.403183,181.72,entertainment
40866,2348,4640,2025-01-16 02:52:17.962841,260.77,entertainment
40867,3499,1012,2025-08-17 11:41:18.839876,559.08,food_delivery
40868,4,7365,2025-08-28 17:46:58.166421,398.63,groceries
40869,3339,4223,2025-01-01 17:31:47.464589,323.05,bill_payment
40870,25,7911,2025-02-17 21:17:58.055240,768.69,wallet_topup
40871,2902,3453,2025-02-10 04:19:14.687280,266.08,bill_payment
40872,2812,5879,2025-07-14 07:01:27.423992,382.71,bill_payment
40873,1659,677,2025-07-27 16:32:29.871488,123.7,electronics
40874,4754,6018,2025-07-16 17:17:22.235632,283.98,entertainment
40875,2851,3859,2025-03-26 01:24:17.560697,172.57,entertainment
40876,1478,6181,2025-01-14 17:36:23.093529,320.5,bill_payment
40877,2056,2282,2025-01-31 15:52:45.517387,161.38,bill_payment
40878,1911,3858,2025-04-28 03:21:11.136478,365.47,bill_payment
40879,3274,4327,2025-06-25 14:06:32.284192,255.01,electronics
40880,1791,5879,2025-04-17 09:05:59.696749,859.92,ride_hailing
40881,151,5331,2025-05-21 08:23:55.519162,158.79,ride_hailing
40882,1241,7430,2025-01-25 10:30:46.416661,398.89,groceries
40883,859,6623,2025-03-11 06:50:55.250941,217.04,bill_payment
40884,3888,598,2025-04-26 06:35:00.991766,317.52,electronics
40885,4380,1252,2025-06-27 13:10:50.342206,258.96,ride_hailing
40886,1276,1750,2025-03-01 10:27:26.429849,141.41,entertainment
40887,4922,5798,2025-03-13 04:42:48.713825,519.04,groceries
40888,1378,7477,2025-01-11 08:17:36.861365,331.18,electronics
40889,1869,5207,2025-05-30 21:57:18.344925,449.18,bill_payment
40890,4920,4853,2025-08-02 19:35:38.884154,374.73,wallet_topup
40891,2048,7630,2025-07-13 11:28:27.250312,167.95,entertainment
40892,4922,1006,2025-08-09 18:32:18.235069,155.49,groceries
40893,4659,241,2025-02-14 13:15:24.002490,630.31,ride_hailing
40894,1565,1485,2025-08-12 12:46:13.884150,784.98,groceries
40895,4258,5997,2025-02-25 15:51:31.771582,141.86,electronics
40896,2975,3371,2025-06-15 23:08:08.969231,197.27,food_delivery
40897,1143,5166,2025-03-19 15:24:02.423396,371.25,ride_hailing
40898,3852,5413,2025-05-29 00:17:45.123859,252.16,entertainment
40899,2125,5147,2025-01-13 00:58:30.369224,140.11,food_delivery
40900,3175,1022,2025-05-07 16:23:43.571356,212.01,groceries
40901,4663,4659,2025-08-09 13:53:45.392286,737.27,electronics
40902,3454,1699,2025-07-09 18:55:59.427517,525.24,wallet_topup
40903,3762,7692,2025-04-14 06:01:00.304745,352.34,food_delivery
40904,4918,2401,2025-02-23 00:34:43.681743,500.34,electronics
40905,3334,3044,2025-03-30 08:55:28.357990,679.0,wallet_topup
40906,4841,6105,2025-07-10 20:21:34.859578,495.99,bill_payment
40907,4393,4049,2025-02-25 09:28:08.967551,29.68,bill_payment
40908,4637,4795,2025-04-24 15:30:58.293210,121.02,groceries
40909,3605,5603,2025-06-23 09:46:03.796049,215.99,entertainment
40910,4245,8138,2025-06-10 13:26:04.942106,383.91,bill_payment
40911,2383,6046,2025-05-29 03:13:55.145780,464.15,wallet_topup
40912,2410,6084,2025-04-22 19:35:14.101518,658.14,wallet_topup
40913,730,7983,2025-05-27 09:30:15.185335,470.65,electronics
40914,4134,3072,2025-02-07 00:45:42.832729,33.04,food_delivery
40915,2910,1908,2025-06-06 22:44:48.673169,509.02,groceries
40916,2736,913,2025-06-23 00:26:28.125709,324.86,food_delivery
40917,4166,6238,2025-01-08 04:05:40.667684,441.97,entertainment
40918,3964,4171,2025-08-29 03:38:40.965406,584.59,groceries
40919,3987,4018,2025-03-24 16:41:51.613509,155.8,wallet_topup
40920,1047,6481,2025-04-29 12:04:04.959550,662.09,food_delivery
40921,4565,5684,2025-03-02 23:51:39.196973,1219.9,groceries
40922,1485,1994,2025-02-23 20:21:40.308734,124.44,bill_payment
40923,4219,299,2025-05-18 02:11:46.216638,437.78,food_delivery
40924,1911,1989,2025-07-20 16:45:52.156484,741.1,groceries
40925,1164,6588,2025-08-01 14:17:39.577848,120.69,ride_hailing
40926,2402,3184,2025-02-15 04:39:35.911196,99.79,wallet_topup
40927,2691,6517,2025-05-06 03:12:37.055122,122.66,groceries
40928,3652,1224,2025-04-06 22:55:27.743676,101.77,wallet_topup
40929,139,1177,2025-01-05 12:33:54.414685,355.11,ride_hailing
40930,3882,6049,2025-06-22 06:15:03.925784,352.16,ride_hailing
40931,4274,5823,2025-06-14 01:46:53.206223,333.82,electronics
40932,3880,4415,2025-03-20 01:20:15.479380,320.08,electronics
40933,2805,5075,2025-03-19 15:45:20.783670,430.16,entertainment
40934,4483,6930,2025-07-13 21:53:50.152609,311.51,bill_payment
40935,4204,7675,2025-02-02 15:42:20.518879,597.34,entertainment
40936,3359,7646,2025-05-01 04:34:41.464877,193.27,groceries
40937,1030,180,2025-03-23 06:10:37.336479,695.41,food_delivery
40938,1916,7982,2025-02-07 19:26:22.364327,584.18,entertainment
40939,4752,5584,2025-07-03 08:29:41.613444,956.13,entertainment
40940,2419,2886,2025-04-13 07:44:31.319779,323.86,food_delivery
40941,1848,3292,2025-01-05 01:14:39.996237,549.55,ride_hailing
40942,2819,1061,2025-07-03 00:08:57.435633,683.01,groceries
40943,338,8151,2025-02-05 08:31:38.271056,251.9,bill_payment
40944,2761,3832,2025-01-01 17:08:13.578200,576.41,wallet_topup
40945,2229,422,2025-06-24 09:23:57.110658,162.88,groceries
40946,3798,6359,2025-07-27 16:24:29.031357,626.47,food_delivery
40947,309,6440,2025-04-10 08:04:29.868956,177.31,wallet_topup
40948,4481,2514,2025-08-19 15:26:05.909343,592.15,wallet_topup
40949,4069,553,2025-08-22 12:53:32.592492,232.49,food_delivery
40950,2975,6666,2025-08-30 02:55:48.788445,577.88,entertainment
40951,2640,4470,2025-04-26 22:27:25.997344,206.6,electronics
40952,401,5096,2025-03-10 23:33:47.167820,171.58,electronics
40953,4005,3936,2025-08-27 04:35:25.506556,406.73,entertainment
40954,4067,1733,2025-03-07 13:59:25.008791,490.45,ride_hailing
40955,321,2415,2025-06-16 05:42:30.914942,508.29,wallet_topup
40956,4632,475,2025-01-24 10:34:52.087148,602.95,groceries
40957,664,3633,2025-05-26 05:41:46.571705,849.2,groceries
40958,2095,2585,2025-08-31 06:58:26.859789,325.43,ride_hailing
40959,635,1015,2025-08-26 06:15:45.238916,849.02,ride_hailing
40960,2024,7694,2025-04-23 12:21:10.009382,177.82,wallet_topup
40961,3490,5994,2025-07-21 19:24:14.596771,607.62,wallet_topup
40962,1649,4384,2025-06-04 07:09:19.896699,181.22,food_delivery
40963,1414,4997,2025-06-28 09:53:45.368103,302.62,food_delivery
40964,2120,4224,2025-01-30 21:57:02.730826,151.86,groceries
40965,4994,1145,2025-03-22 23:44:44.009985,978.27,wallet_topup
40966,2291,1527,2025-04-19 04:56:59.561187,189.02,electronics
40967,3915,3152,2025-02-07 23:00:38.625113,268.25,bill_payment
40968,1657,4624,2025-06-02 19:11:47.426337,212.79,ride_hailing
40969,2954,3017,2025-06-22 03:41:00.234386,738.65,ride_hailing
40970,2347,3643,2025-06-29 03:53:29.561669,528.13,wallet_topup
40971,2112,6029,2025-02-24 23:25:52.132080,105.64,food_delivery
40972,3036,7578,2025-06-21 13:06:14.318443,382.0,wallet_topup
40973,962,6260,2025-01-14 06:22:28.574782,420.29,groceries
40974,596,2989,2025-03-30 17:06:25.940901,417.79,food_delivery
40975,1821,5376,2025-05-27 23:56:15.133684,703.68,entertainment
40976,2117,5120,2025-01-26 09:40:48.268788,502.02,wallet_topup
40977,2034,1164,2025-04-20 07:24:19.543077,838.87,food_delivery
40978,85,6694,2025-03-24 02:45:09.818086,515.11,wallet_topup
40979,4061,7720,2025-03-19 02:06:25.051419,335.77,food_delivery
40980,4142,7939,2025-01-22 06:43:17.702373,299.03,wallet_topup
40981,4260,8083,2025-03-27 00:37:25.458403,180.85,entertainment
40982,4668,4312,2025-06-16 15:33:54.239661,680.25,electronics
40983,1170,5658,2025-03-24 02:48:46.564878,132.49,ride_hailing
40984,4132,7452,2025-04-17 14:48:20.936619,329.92,food_delivery
40985,4861,3425,2025-07-18 20:11:24.217895,355.73,electronics
40986,1936,1053,2025-03-24 16:59:46.542074,359.56,entertainment
40987,438,3528,2025-08-05 00:57:06.864513,72.58,food_delivery
40988,421,6319,2025-07-11 20:22:33.848860,151.04,entertainment
40989,4791,2651,2025-07-22 10:57:29.221560,196.2,entertainment
40990,3548,1540,2025-04-20 15:07:09.542578,107.13,wallet_topup
40991,3744,7485,2025-06-25 10:26:32.707719,314.75,ride_hailing
40992,3746,4120,2025-04-07 18:36:27.642002,965.02,ride_hailing
40993,2589,2030,2025-08-19 12:14:08.131095,164.62,food_delivery
40994,1307,1062,2025-07-05 08:30:40.677900,132.09,ride_hailing
40995,389,7963,2025-08-17 17:09:20.374812,35.34,groceries
40996,1859,393,2025-06-07 22:45:26.615711,327.88,electronics
40997,3524,2474,2025-07-05 09:49:38.044852,611.16,electronics
40998,4486,3340,2025-02-28 04:09:54.678802,197.66,food_delivery
40999,1249,2162,2025-06-08 18:37:41.644533,522.13,wallet_topup
41000,84,7116,2025-03-11 00:42:22.465301,85.69,groceries
41001,2973,6197,2025-04-13 12:28:43.865536,237.16,bill_payment
41002,1585,2948,2025-02-25 23:58:01.350782,149.48,groceries
41003,1649,4052,2025-06-09 05:45:41.337266,662.94,wallet_topup
41004,4879,7351,2025-08-25 20:58:51.360333,563.97,ride_hailing
41005,466,8167,2025-08-26 13:48:01.677871,344.75,bill_payment
41006,797,7452,2025-07-17 19:48:37.913298,368.05,entertainment
41007,1681,6361,2025-04-16 05:41:54.595491,1154.13,wallet_topup
41008,2580,6805,2025-03-10 05:18:45.169226,99.31,groceries
41009,140,2685,2025-02-22 19:17:33.252473,218.27,ride_hailing
41010,3040,4628,2025-08-10 08:18:01.508810,748.76,ride_hailing
41011,3660,7425,2025-05-10 22:12:21.355162,627.03,entertainment
41012,4480,5579,2025-05-18 00:21:07.686088,854.04,food_delivery
41013,1600,3572,2025-04-27 06:08:32.304586,193.69,ride_hailing
41014,2501,1137,2025-08-20 22:36:39.366720,241.42,wallet_topup
41015,2476,1074,2025-03-01 19:03:32.426346,452.88,food_delivery
41016,3220,5828,2025-02-04 17:20:00.984112,74.5,entertainment
41017,4375,7413,2025-08-18 20:28:55.399821,103.25,entertainment
41018,1425,4271,2025-06-17 14:12:52.233724,135.44,ride_hailing
41019,3222,101,2025-07-29 13:18:06.945254,146.97,food_delivery
41020,3699,627,2025-05-22 07:55:59.104374,233.12,entertainment
41021,4533,6099,2025-01-28 15:54:11.369754,159.12,bill_payment
41022,2644,4064,2025-06-18 13:36:55.890531,265.37,food_delivery
41023,4187,4646,2025-01-18 13:02:42.349691,466.86,groceries
41024,3594,1274,2025-03-18 11:06:54.067752,577.3,bill_payment
41025,2036,2828,2025-05-30 12:07:44.569464,130.47,entertainment
41026,3749,5041,2025-03-27 09:44:40.915574,413.1,wallet_topup
41027,2085,6777,2025-01-22 11:40:29.281264,247.32,electronics
41028,78,3439,2025-06-24 02:55:29.355140,298.11,food_delivery
41029,4169,7568,2025-07-01 19:37:50.056190,620.17,food_delivery
41030,2128,3741,2025-07-26 12:11:53.659097,380.69,electronics
41031,240,3971,2025-06-30 20:45:34.732333,126.9,electronics
41032,2026,734,2025-08-03 19:35:21.635204,401.36,bill_payment
41033,496,4840,2025-02-06 19:42:45.752349,171.82,ride_hailing
41034,1117,2539,2025-07-25 22:31:05.529431,388.21,food_delivery
41035,1489,593,2025-07-26 17:16:21.591415,416.31,groceries
41036,3713,55,2025-05-14 18:05:10.537740,310.63,entertainment
41037,905,3637,2025-03-04 15:05:14.725462,1194.4,ride_hailing
41038,4575,4454,2025-04-11 02:37:30.876750,641.48,groceries
41039,598,3118,2025-03-23 09:18:18.644486,47.42,groceries
41040,3154,5198,2025-05-30 04:16:07.502609,492.74,wallet_topup
41041,4066,1306,2025-06-22 15:19:44.586339,178.03,groceries
41042,303,4379,2025-02-18 17:57:56.069851,170.88,bill_payment
41043,4049,6607,2025-01-04 18:25:24.623709,183.02,food_delivery
41044,3163,2001,2025-07-27 12:15:06.557091,396.93,wallet_topup
41045,412,4652,2025-03-11 08:04:27.745661,151.53,ride_hailing
41046,4579,2223,2025-02-15 07:51:20.632162,314.21,ride_hailing
41047,4498,7679,2025-02-08 15:27:03.948960,214.41,electronics
41048,1537,7715,2025-05-11 17:38:38.633946,346.21,ride_hailing
41049,2994,4235,2025-03-09 14:42:49.718866,253.5,food_delivery
41050,2382,7289,2025-04-05 07:34:41.179430,393.61,electronics
41051,972,5351,2025-05-13 07:56:53.669469,568.11,electronics
41052,3068,7900,2025-06-18 05:19:20.572764,591.68,electronics
41053,3602,7950,2025-05-07 15:20:05.011625,311.42,ride_hailing
41054,3890,6893,2025-08-16 12:24:43.656036,620.89,bill_payment
41055,4936,6568,2025-08-26 16:38:23.913243,593.22,electronics
41056,4625,60,2025-08-09 05:13:26.523176,875.05,electronics
41057,339,5669,2025-04-08 00:11:00.173134,366.99,electronics
41058,3662,2083,2025-05-20 09:27:12.841196,583.01,bill_payment
41059,423,2678,2025-03-09 07:00:56.383371,253.51,groceries
41060,2683,650,2025-04-04 14:47:18.447111,474.61,groceries
41061,3642,1990,2025-08-02 15:46:35.740917,94.92,food_delivery
41062,1126,4850,2025-08-02 18:36:33.394032,293.18,electronics
41063,2295,5348,2025-06-12 19:24:38.117113,317.74,food_delivery
41064,1209,8188,2025-03-22 04:11:47.579162,74.5,wallet_topup
41065,4663,3129,2025-06-07 09:02:17.121754,227.5,bill_payment
41066,2353,112,2025-03-17 10:51:26.451094,289.33,entertainment
41067,3198,2480,2025-06-04 15:40:23.092150,566.36,bill_payment
41068,1478,4884,2025-01-23 17:51:04.326408,255.43,bill_payment
41069,949,2230,2025-03-08 06:02:32.657115,312.03,wallet_topup
