login_id,user_id,device_id,login_ts,ip_country
27952,585,3071,2025-03-30 10:45:29.467141,SG
27953,2196,727,2025-08-26 01:30:53.747757,SG
27954,441,611,2025-08-05 21:10:43.917974,VN
27955,112,1805,2025-02-04 16:05:33.027725,PH
27956,3720,4338,2025-07-17 22:40:43.837572,IN
27957,2762,1294,2025-02-08 01:54:29.305014,MM
27958,3966,751,2025-05-02 15:32:57.377363,PH
27959,393,3137,2025-07-07 04:39:28.144394,MY
27960,1573,6426,2025-07-28 06:37:27.476866,IN
27961,685,2526,2025-02-15 11:22:02.615866,MY
27962,2908,3447,2025-02-14 06:11:05.286223,PH
27963,2812,7154,2025-06-20 15:10:37.492391,MM
27964,3712,6036,2025-07-23 08:43:29.583939,TH
27965,448,3498,2025-07-06 13:33:56.536126,ID
27966,245,1069,2025-08-26 08:38:16.510399,ID
27967,4275,5375,2025-01-09 02:32:39.626542,VN
27968,3174,4746,2025-01-13 22:43:36.768837,IN
27969,592,2299,2025-08-30 19:39:57.746696,SG
27970,1431,1569,2025-04-14 10:17:52.725900,VN
27971,2045,2319,2025-06-26 13:42:12.533151,MM
27972,2046,4754,2025-02-06 07:39:21.819938,ID
27973,3667,3270,2025-04-01 15:36:21.991853,MM
27974,1782,3466,2025-08-30 22:39:54.023232,ID
27975,2985,6395,2025-07-08 04:57:55.360228,TH
27976,3592,5302,2025-07-20 08:29:38.727369,SG
27977,508,6731,2025-04-24 23:40:27.484254,IN
27978,2344,744,2025-02-08 11:45:42.430288,TH
27979,1275,5755,2025-08-21 04:25:02.479217,ID
27980,3801,7395,2025-01-01 03:11:53.159623,VN
27981,657,2940,2025-08-06 15:03:52.563943,MM
27982,1576,3956,2025-02-22 15:43:32.251111,IN
27983,3101,2360,2025-08-29 05:42:06.022051,PH
27984,2707,5519,2025-01-25 19:43:57.702681,TH
27985,197,4413,2025-01-06 18:30:58.709625,MY
27986,4535,2105,2025-01-14 03:55:41.048630,TH
27987,387,441,2025-03-17 06:55:26.578261,ID
27988,2191,5930,2025-07-24 04:40:48.412221,MM
27989,302,4484,2025-05-08 21:14:24.551678,MY
27990,2882,7708,2025-03-12 04:11:41.281478,VN
27991,1774,1952,2025-02-27 14:43:44.448973,PH
27992,3353,7845,2025-01-14 21:02:20.378610,TH
27993,3136,3878,2025-08-12 20:04:48.283687,SG
27994,4562,6539,2025-05-09 09:44:30.034148,MM
27995,227,3115,2025-07-15 07:33:43.152395,TH
27996,3181,3282,2025-02-13 12:31:49.545870,MY
27997,1702,5330,2025-08-15 19:02:20.443554,ID
27998,3062,1506,2025-02-26 14:21:14.501795,PH
27999,4809,6911,2025-02-10 02:52:29.627470,PH
28000,4168,2181,2025-05-20 03:22:05.109562,PH
28001,4866,4754,2025-01-25 22:29:58.679018,MM
28002,4960,6170,2025-06-25 15:01:06.321634,ID
28003,3894,3132,2025-08-15 19:33:44.640220,MM
28004,4495,2322,2025-05-24 10:39:33.148155,IN
28005,3432,5338,2025-06-26 02:19:45.258794,IN
28006,625,2305,2025-04-09 23:49:04.800667,ID
28007,4470,3918,2025-04-30 16:46:17.811306,MY
28008,3383,2246,2025-02-14 08:52:45.657178,MM
28009,4323,4901,2025-04-07 12:04:09.920429,TH
28010,1643,2632,2025-05-19 02:57:53.563935,TH
28011,2932,5523,2025-03-23 23:02:51.539336,IN
28012,2073,4468,2025-06-08 17:14:36.283440,VN
28013,60,589,2025-04-20 07:46:13.003477,IN
28014,3227,5707,2025-05-15 19:03:50.600621,ID
28015,1516,5652,2025-01-06 21:48:14.560937,VN
28016,726,3193,2025-08-01 17:08:18.128006,IN
28017,1055,4488,2025-02-06 06:59:26.183741,ID
28018,3464,3167,2025-07-11 04:59:47.257774,SG
28019,3565,4512,2025-06-27 16:10:01.051205,SG
28020,1468,6813,2025-04-25 09:46:48.157953,IN
28021,1705,499,2025-01-16 22:15:08.163960,MM
28022,4097,1627,2025-05-17 17:57:16.058681,VN
28023,2371,4946,2025-02-10 19:59:20.133389,IN
28024,1859,5009,2025-07-22 02:17:26.786986,PH
28025,4276,5746,2025-05-11 21:43:10.138576,PH
28026,250,4556,2025-04-13 20:41:43.725358,SG
28027,3393,5325,2025-06-19 07:05:15.889638,MM
28028,2994,3771,2025-08-31 18:21:51.135994,MY
28029,1988,313,2025-05-08 10:54:57.394448,ID
28030,3749,7398,2025-08-07 18:27:28.956436,ID
28031,1399,2961,2025-01-07 12:30:13.867276,SG
28032,3084,96,2025-05-07 09:25:57.456377,PH
28033,1287,5163,2025-02-13 14:24:30.219363,IN
28034,3894,6582,2025-07-25 04:41:27.136808,MM
28035,2088,2569,2025-03-29 09:17:13.671821,ID
28036,4021,3345,2025-05-02 12:27:15.217898,SG
28037,2903,7852,2025-07-23 23:35:34.923169,IN
28038,212,6760,2025-08-17 13:37:51.270599,VN
28039,3079,6234,2025-02-08 12:20:09.222623,ID
28040,10,3708,2025-02-19 11:36:43.718819,IN
28041,3667,1088,2025-06-06 07:06:59.318204,MM
28042,1122,1491,2025-08-13 02:00:52.392285,ID
28043,4912,6861,2025-03-12 17:48:35.672437,SG
28044,1124,4633,2025-04-10 13:44:16.714987,TH
28045,2270,3485,2025-02-12 09:50:11.218934,SG
28046,2815,7981,2025-08-09 07:48:13.879268,ID
28047,714,1466,2025-07-26 01:05:14.671985,SG
28048,1146,886,2025-05-23 22:08:46.903924,IN
28049,4862,2648,2025-02-03 08:54:39.063834,IN
28050,1825,7256,2025-05-28 22:56:24.726464,SG
28051,3858,7129,2025-05-18 13:40:36.862039,TH
28052,2269,5109,2025-04-06 19:25:56.555625,PH
28053,1063,1192,2025-02-13 18:55:46.733525,VN
28054,3005,6741,2025-08-26 10:53:08.869926,PH
28055,694,7078,2025-05-19 01:54:08.089351,MM
28056,4984,6764,2025-04-30 08:21:33.567201,ID
28057,3378,6536,2025-02-17 11:51:23.173486,SG
28058,3443,1007,2025-07-09 07:23:14.452469,IN
28059,130,7699,2025-08-22 14:56:27.493019,ID
28060,1329,3259,2025-08-03 10:09:58.400160,IN
28061,1934,6564,2025-08-05 23:36:38.800745,MM
28062,1754,4698,2025-03-14 05:20:10.817622,MY
28063,569,2957,2025-02-20 14:20:41.994235,ID
28064,219,6706,2025-07-24 20:15:18.125848,MY
28065,2978,2528,2025-02-14 14:05:12.866157,IN
28066,2098,2461,2025-02-03 11:09:14.200896,PH
28067,1198,1629,2025-04-11 02:28:01.876245,VN
28068,2946,7904,2025-08-18 05:30:54.098043,ID
28069,4954,1196,2025-08-04 04:40:07.652838,VN
28070,4748,350,2025-03-23 02:58:14.711209,IN
28071,4389,449,2025-05-11 10:43:14.247923,MY
28072,1340,4690,2025-03-13 23:01:56.727436,IN
28073,851,895,2025-06-01 16:20:11.261432,ID
28074,1218,5323,2025-03-29 03:40:56.282537,VN
28075,1551,2647,2025-04-24 12:22:04.090170,TH
28076,87,4721,2025-08-10 15:32:15.131022,SG
28077,1570,7896,2025-08-03 19:07:53.403217,PH
28078,2874,490,2025-04-10 07:29:25.494927,SG
28079,1250,4320,2025-04-15 16:37:43.080065,IN
28080,4980,3723,2025-03-21 05:25:08.009245,IN
28081,4245,130,2025-05-28 21:03:05.260738,PH
28082,1856,1579,2025-08-10 18:03:36.806876,IN
28083,2062,4911,2025-01-12 12:21:44.968104,TH
28084,2490,4462,2025-03-29 07:55:50.970899,ID
28085,1659,5520,2025-08-30 06:38:05.931689,SG
28086,292,3001,2025-02-15 11:16:21.433602,IN
28087,1922,417,2025-06-11 10:18:19.277625,IN
28088,2856,6774,2025-01-31 18:03:26.213129,TH
28089,1273,1682,2025-02-23 16:24:23.600713,SG
28090,1051,524,2025-08-04 23:45:04.993266,IN
28091,2605,1741,2025-07-02 22:48:48.325638,IN
28092,78,3501,2025-08-26 07:52:07.189478,IN
28093,3700,2053,2025-02-28 14:26:16.405706,ID
28094,3420,7042,2025-04-08 16:23:09.969873,ID
28095,4828,4783,2025-03-25 06:00:39.289957,SG
28096,739,5375,2025-03-10 23:57:20.191473,IN
28097,3992,479,2025-08-09 09:12:09.319563,MY
28098,506,1444,2025-01-28 11:03:53.098690,MY
28099,3847,4618,2025-08-25 15:43:45.587215,VN
28100,1141,6626,2025-01-22 20:44:46.807916,IN
28101,4108,7400,2025-07-09 16:01:24.189263,VN
28102,688,2752,2025-01-11 01:58:26.219262,SG
28103,4056,7335,2025-03-18 06:38:20.537089,PH
28104,3115,4281,2025-04-23 19:59:11.038025,MY
28105,228,5832,2025-01-20 06:36:22.081334,ID
28106,1336,4810,2025-01-31 00:23:26.065278,IN
28107,2378,8043,2025-06-03 21:51:15.539784,MY
28108,3355,968,2025-01-28 01:07:03.918193,ID
28109,3674,4566,2025-08-15 01:00:27.079600,IN
28110,2730,5424,2025-02-09 08:54:20.930677,IN
28111,3456,4327,2025-06-26 02:29:03.189562,PH
28112,1769,5609,2025-07-15 20:21:43.238723,TH
28113,1635,26,2025-04-01 11:32:30.411655,VN
28114,968,5202,2025-08-16 01:45:10.529223,TH
28115,3335,4925,2025-04-12 21:01:54.240849,ID
28116,3364,5550,2025-03-16 23:52:00.937591,SG
28117,4568,4937,2025-06-23 12:56:54.070546,TH
28118,2623,1971,2025-03-25 19:44:22.572881,TH
28119,3071,6979,2025-06-28 19:53:02.766662,SG
28120,3605,1889,2025-02-27 07:25:16.191478,PH
28121,4361,6289,2025-02-27 22:01:31.511058,VN
28122,2531,2040,2025-03-29 06:09:44.444021,TH
28123,3735,5731,2025-06-13 06:52:00.924077,MY
28124,4011,2163,2025-08-14 00:31:07.891588,MM
28125,2915,6887,2025-07-06 17:24:23.929402,IN
28126,2749,2972,2025-03-28 01:43:48.548396,IN
28127,3335,3387,2025-04-14 14:01:56.888433,ID
28128,4067,2051,2025-05-05 13:11:55.644733,VN
28129,2787,2667,2025-01-18 14:53:36.261532,ID
28130,2749,7931,2025-05-01 16:56:27.952223,IN
28131,1089,7625,2025-04-25 15:27:44.529864,IN
28132,4809,686,2025-05-26 16:01:17.227706,SG
28133,286,5081,2025-07-22 12:28:49.013992,TH
28134,4266,6959,2025-08-14 09:04:33.311418,ID
28135,1917,4784,2025-08-04 08:34:23.573431,VN
28136,1271,2926,2025-05-13 11:20:13.511864,VN
28137,1134,6547,2025-08-18 02:36:25.042399,MY
28138,3641,4982,2025-08-27 15:47:37.594208,TH
28139,1448,1583,2025-01-27 03:13:06.547746,IN
28140,660,2599,2025-02-02 14:31:00.850143,TH
28141,2303,562,2025-05-28 19:02:17.823084,PH
28142,4556,7397,2025-07-13 23:42:16.830551,MY
28143,4344,1534,2025-05-29 23:36:48.209381,SG
28144,1728,544,2025-04-29 15:19:22.301201,MM
28145,3232,7595,2025-06-01 16:20:01.920518,ID
28146,2388,2168,2025-03-15 10:42:26.130431,VN
28147,1992,5254,2025-06-20 06:06:24.259094,TH
28148,103,7881,2025-08-14 14:47:16.401543,IN
28149,779,993,2025-08-14 13:39:12.328218,PH
28150,4339,2935,2025-07-18 11:01:08.158940,VN
28151,4815,1720,2025-05-26 05:34:26.642660,MM
28152,4741,2063,2025-04-03 13:11:35.945691,VN
28153,4779,7330,2025-05-03 23:02:40.504289,VN
28154,2353,2434,2025-03-07 09:22:45.490294,SG
28155,330,1904,2025-05-18 10:23:54.599688,MY
28156,940,943,2025-08-13 16:04:12.192954,IN
28157,3973,6193,2025-05-24 04:53:49.378056,ID
28158,3469,2786,2025-05-03 14:52:41.082763,VN
28159,4944,549,2025-05-04 17:03:26.239603,IN
28160,1485,2611,2025-01-11 21:56:51.994058,IN
28161,1994,7154,2025-05-31 20:31:34.591066,SG
28162,4801,2288,2025-05-05 16:39:35.380780,ID
28163,4574,6664,2025-06-26 09:58:33.596579,MM
28164,1556,668,2025-03-02 12:34:07.938258,SG
28165,4787,2749,2025-04-13 17:17:06.568423,PH
28166,2879,4875,2025-07-12 22:33:32.349125,PH
28167,4964,57,2025-04-20 06:08:52.840779,ID
28168,248,5631,2025-08-17 08:59:42.093720,SG
28169,2880,8178,2025-05-08 18:52:41.187762,SG
28170,4950,5762,2025-06-09 15:14:21.476022,TH
28171,4812,6678,2025-01-26 13:49:21.868691,IN
28172,2881,1324,2025-04-14 03:26:21.712617,PH
28173,212,4079,2025-03-10 22:43:09.640175,VN
28174,4877,5308,2025-01-27 18:02:05.892413,IN
28175,791,3673,2025-07-12 14:32:34.851674,MY
28176,1504,7292,2025-07-28 23:02:34.831872,TH
28177,4383,6353,2025-07-23 08:31:19.934353,VN
28178,2636,8020,2025-03-18 22:58:05.978587,MM
28179,1289,5985,2025-01-19 19:58:14.074058,PH
28180,92,7332,2025-05-18 11:48:45.470971,PH
28181,911,6414,2025-08-13 09:44:38.154023,MY
28182,3855,1125,2025-05-01 01:50:42.279865,SG
28183,3584,7177,2025-06-21 21:05:00.634887,TH
28184,833,7822,2025-06-28 16:50:46.699676,TH
28185,4506,5314,2025-04-28 19:42:10.332279,IN
28186,2127,2658,2025-06-11 18:12:15.232963,ID
28187,3497,3448,2025-07-19 23:09:12.993313,MM
28188,3351,245,2025-02-01 04:43:56.366520,IN
28189,578,69,2025-03-11 17:24:07.357014,TH
28190,411,2987,2025-05-25 03:10:26.029046,MY
28191,3066,2611,2025-05-12 14:56:56.802760,MM
28192,3919,2520,2025-04-15 20:55:42.222167,PH
28193,4695,1839,2025-03-31 05:59:23.865334,MM
28194,4029,5544,2025-07-04 20:48:45.089367,MM
28195,2933,3129,2025-06-22 23:00:09.552687,TH
28196,2657,8068,2025-02-25 02:56:54.201028,PH
28197,2021,7360,2025-08-04 04:40:26.110325,TH
28198,3025,5962,2025-08-24 22:20:17.166054,MM
28199,4790,6830,2025-05-02 23:30:40.875394,IN
28200,472,5559,2025-07-02 00:40:13.295346,MY
28201,2393,1766,2025-06-20 10:40:49.475427,VN
28202,2245,1390,2025-01-23 04:39:16.181650,ID
28203,1521,4129,2025-07-13 17:16:23.239697,MY
28204,4206,5901,2025-02-27 03:31:04.722546,SG
28205,2735,4388,2025-02-14 16:20:02.416585,PH
28206,447,2231,2025-01-04 18:06:54.683368,VN
28207,3479,579,2025-03-08 19:27:29.205443,TH
28208,4944,2287,2025-03-27 15:51:02.270850,IN
28209,940,7322,2025-04-05 16:56:33.441739,IN
28210,2430,3552,2025-05-04 18:21:52.229346,PH
28211,1201,7455,2025-04-30 23:56:34.076538,ID
28212,64,7325,2025-04-04 13:14:56.491040,IN
28213,2154,1190,2025-05-30 07:18:42.846658,MY
28214,1700,1780,2025-07-25 07:33:44.156293,MM
28215,4510,4397,2025-01-14 20:42:58.692149,SG
28216,2504,7317,2025-04-29 03:53:24.401046,PH
28217,3154,2133,2025-01-05 21:57:32.801740,VN
28218,4795,4070,2025-04-30 03:08:30.776170,MY
28219,2650,3340,2025-01-13 14:38:08.703266,SG
28220,3527,566,2025-03-05 00:09:00.611841,ID
28221,2626,4408,2025-03-15 12:25:53.643111,ID
28222,2906,5524,2025-04-09 09:26:57.137620,VN
28223,1044,5255,2025-08-29 16:57:40.531165,PH
28224,4833,5505,2025-06-30 19:51:37.811402,VN
28225,1532,6582,2025-07-27 06:59:34.634854,VN
28226,1475,7920,2025-08-10 18:52:56.541964,ID
28227,1690,7850,2025-03-12 16:44:57.491707,VN
28228,1899,2623,2025-01-18 07:22:52.293576,MM
28229,1762,1110,2025-02-28 21:48:50.585086,TH
28230,3842,810,2025-08-18 19:46:24.284766,MM
28231,3615,6410,2025-06-27 16:10:52.795138,IN
28232,2973,3640,2025-05-27 08:35:14.115202,ID
28233,1495,4049,2025-08-25 20:14:48.962971,ID
28234,1095,2309,2025-04-16 01:12:41.431777,MY
28235,3412,2122,2025-07-15 17:48:46.014793,VN
28236,3756,4487,2025-05-08 02:40:50.089074,TH
28237,2010,2052,2025-07-22 19:30:10.784728,IN
28238,1337,4662,2025-07-29 02:17:41.870837,TH
28239,2279,6193,2025-01-28 06:50:06.335191,ID
28240,2795,2811,2025-04-14 07:32:07.519174,VN
28241,294,4662,2025-03-28 14:26:59.758204,IN
28242,4282,7817,2025-06-08 06:13:49.919629,VN
28243,3590,6312,2025-04-08 13:43:38.099242,ID
28244,1376,1425,2025-07-05 08:05:31.172171,ID
28245,4163,2618,2025-04-04 04:30:10.829227,PH
28246,3806,1780,2025-03-30 11:02:14.049970,MY
28247,2531,4353,2025-03-06 01:33:16.433541,TH
28248,4307,3159,2025-04-27 11:16:18.957990,IN
28249,1022,2297,2025-06-02 03:39:56.257036,ID
28250,1586,4423,2025-06-02 14:24:12.782365,ID
28251,4982,4599,2025-04-28 06:50:17.931145,ID
28252,984,4396,2025-08-02 05:21:40.767885,MY
28253,4266,3393,2025-02-27 09:25:56.992443,ID
28254,4329,5788,2025-03-18 17:02:07.082486,IN
28255,1895,1925,2025-04-28 03:05:30.008128,SG
28256,2333,712,2025-04-20 08:01:37.195038,MY
28257,4688,494,2025-05-27 18:46:27.022508,IN
28258,1557,7741,2025-02-21 03:33:12.354348,TH
28259,1855,2232,2025-02-28 13:05:08.810516,MM
28260,52,452,2025-06-07 18:47:49.692573,MY
28261,1787,1088,2025-08-20 02:59:33.600441,SG
28262,971,5225,2025-06-29 03:54:25.977607,PH
28263,1021,2548,2025-06-21 22:51:23.357222,VN
28264,2564,4309,2025-04-15 22:29:12.574559,PH
28265,3855,6275,2025-02-22 00:05:07.175273,SG
28266,4145,2034,2025-06-13 09:28:39.918154,MY
28267,1875,1623,2025-07-10 08:49:24.221064,SG
28268,2512,3097,2025-03-11 02:54:23.701602,ID
28269,385,3532,2025-01-20 17:25:11.951184,MM
28270,1383,4025,2025-08-22 13:56:52.048551,IN
28271,1559,7124,2025-08-09 22:49:49.221921,IN
28272,4646,445,2025-08-06 02:27:02.300312,TH
28273,4250,6749,2025-03-30 22:13:27.661631,PH
28274,1847,2960,2025-04-24 10:39:18.816419,IN
28275,863,7123,2025-02-27 14:27:57.613445,IN
28276,815,3416,2025-06-18 19:51:25.211259,ID
28277,2561,1078,2025-08-23 05:29:56.965505,TH
28278,4727,4036,2025-02-01 23:03:00.893895,TH
28279,2994,6463,2025-05-29 16:59:28.376202,VN
28280,1983,3958,2025-04-28 22:59:18.427334,VN
28281,4143,405,2025-01-07 09:55:13.180151,MM
28282,2413,7989,2025-03-27 07:13:32.900796,TH
28283,1090,6150,2025-07-26 07:57:26.609442,SG
28284,4150,7238,2025-03-06 20:14:53.661230,MM
28285,4560,7577,2025-08-29 01:11:29.921324,MM
28286,1439,5752,2025-07-12 20:10:15.245037,ID
28287,4904,3969,2025-03-05 14:06:35.994112,SG
28288,2644,8009,2025-02-04 11:45:25.328502,TH
28289,1206,75,2025-02-24 02:07:19.012010,IN
28290,4332,2696,2025-07-14 01:06:21.864604,VN
28291,705,3069,2025-03-01 12:05:18.396314,SG
28292,1281,2486,2025-03-17 17:43:13.254466,ID
28293,1835,1254,2025-01-31 05:17:20.047396,IN
28294,4472,3808,2025-06-20 05:35:43.516200,MM
28295,4748,1866,2025-04-25 17:15:40.228737,IN
28296,958,5586,2025-06-29 16:51:31.051009,SG
28297,80,6673,2025-03-25 13:02:57.504813,MM
28298,4272,5791,2025-08-03 02:06:20.855250,MY
28299,2670,5040,2025-04-18 21:31:41.080620,MM
28300,1968,5351,2025-05-23 15:28:18.814913,TH
28301,41,2863,2025-04-27 05:18:08.512218,SG
28302,2741,1579,2025-01-10 18:00:56.103297,VN
28303,671,2475,2025-01-30 20:19:28.106906,PH
28304,2758,1788,2025-04-07 18:02:45.987762,PH
28305,761,4569,2025-01-05 07:12:33.344984,PH
28306,1025,2567,2025-08-27 20:15:42.281658,IN
28307,630,3933,2025-06-22 21:19:14.343486,TH
28308,865,3564,2025-06-23 02:51:52.185402,IN
28309,3502,5274,2025-01-16 07:51:29.894581,IN
28310,3558,2984,2025-06-30 07:16:47.188464,IN
28311,2293,5356,2025-03-27 19:09:00.412420,TH
28312,4128,5469,2025-06-07 23:53:41.068283,IN
28313,4806,4242,2025-05-10 15:36:11.197169,TH
28314,685,5476,2025-04-06 16:32:58.383994,MY
28315,1151,2169,2025-08-27 09:58:56.198457,IN
28316,3758,2614,2025-07-15 11:01:59.309106,MY
28317,2946,5761,2025-04-13 08:15:45.294720,ID
28318,1635,6111,2025-08-04 18:40:52.165571,VN
28319,2903,4178,2025-04-02 09:50:13.562121,IN
28320,2973,3015,2025-02-05 20:03:45.761546,ID
28321,2963,375,2025-02-12 14:33:38.666409,IN
28322,2674,284,2025-05-01 22:29:30.182981,VN
28323,156,6187,2025-02-26 03:36:56.167423,ID
28324,3717,5357,2025-03-13 19:38:57.910593,SG
28325,939,3462,2025-04-25 03:12:14.926825,MY
28326,2710,6467,2025-01-17 18:17:46.294106,PH
28327,2670,4622,2025-05-14 10:02:07.638883,TH
28328,468,5560,2025-04-07 13:39:19.358866,VN
28329,1440,3678,2025-03-27 14:47:53.174551,ID
28330,1397,1544,2025-02-12 03:17:55.469203,MY
28331,1006,6241,2025-08-17 08:25:36.999444,ID
28332,1990,3531,2025-01-16 16:44:48.083948,SG
28333,1464,6261,2025-07-08 21:31:14.341801,IN
28334,2861,6560,2025-07-05 15:22:09.067099,PH
28335,309,3391,2025-07-04 22:25:02.788095,ID
28336,848,602,2025-03-30 01:45:59.092475,IN
28337,2577,8021,2025-07-13 09:50:23.610725,PH
28338,1688,7741,2025-05-24 03:18:24.588530,SG
28339,2077,7449,2025-02-15 02:24:53.645239,MM
28340,317,329,2025-05-20 07:39:32.368810,TH
28341,1272,3297,2025-04-12 04:18:35.724572,MY
28342,1613,1534,2025-06-04 06:28:17.015093,IN
28343,112,5411,2025-06-08 20:06:26.246932,PH
28344,2561,5028,2025-05-25 06:37:02.215799,TH
28345,252,6544,2025-06-11 12:48:54.233164,IN
28346,4683,3883,2025-02-19 03:34:03.681124,VN
28347,200,5101,2025-06-05 00:15:20.870598,IN
28348,889,4924,2025-06-24 22:16:27.588657,PH
28349,2606,7079,2025-07-30 08:10:27.368680,SG
28350,139,3716,2025-08-08 10:10:12.671817,PH
28351,3119,445,2025-08-28 09:33:20.031312,MY
28352,1886,6834,2025-05-07 02:16:17.404868,ID
28353,98,1865,2025-07-01 01:25:41.429427,ID
28354,3038,7915,2025-08-09 18:26:31.577804,PH
28355,374,7889,2025-08-24 05:37:01.779632,IN
28356,3039,6321,2025-05-11 11:42:11.819936,TH
28357,3326,2765,2025-04-10 00:40:53.756489,ID
28358,1728,4879,2025-03-07 08:06:48.267234,MM
28359,3036,7685,2025-06-14 12:22:35.825844,MY
28360,189,3112,2025-03-20 01:14:59.757503,ID
28361,4353,1936,2025-06-15 22:10:07.672005,TH
28362,4595,5187,2025-07-04 20:55:32.978475,IN
28363,848,7611,2025-07-11 14:37:43.147639,IN
28364,2509,6510,2025-06-10 19:25:07.189045,PH
28365,2077,3027,2025-03-13 12:38:09.319539,MM
28366,3883,6459,2025-01-05 19:06:02.688421,ID
28367,1075,7240,2025-01-10 04:30:22.979047,SG
28368,1985,68,2025-03-11 15:23:49.024639,MY
28369,1866,5883,2025-01-30 06:56:27.161592,TH
28370,4158,5737,2025-02-20 06:00:44.184223,ID
28371,2593,4316,2025-02-01 02:59:27.673037,TH
28372,3924,1662,2025-01-13 09:12:17.407060,ID
28373,377,6762,2025-08-25 06:21:11.014631,VN
28374,477,4372,2025-03-20 22:40:21.408684,MM
28375,4726,7424,2025-05-02 14:59:24.282974,IN
28376,257,6113,2025-03-21 07:40:57.912122,MM
28377,3349,2400,2025-04-07 11:16:25.418249,MY
28378,748,7854,2025-01-05 15:53:55.303489,SG
28379,2586,3017,2025-08-06 15:48:11.909699,ID
28380,4115,296,2025-03-31 14:23:10.141293,IN
28381,2374,417,2025-06-14 20:50:08.357921,MM
28382,1348,2688,2025-04-13 19:03:46.206170,SG
28383,820,1898,2025-04-20 10:51:58.003645,IN
28384,1979,505,2025-04-24 08:47:10.995721,ID
28385,4723,6968,2025-01-27 15:27:41.943323,MM
28386,2892,6322,2025-06-04 01:28:05.903606,ID
28387,2323,291,2025-04-27 13:49:50.448599,IN
28388,3260,1412,2025-04-04 05:35:50.057743,MY
28389,2654,6917,2025-07-16 08:03:31.015873,IN
28390,2132,1020,2025-02-24 12:23:28.064275,IN
28391,830,613,2025-02-25 01:46:34.211183,MM
28392,2246,792,2025-08-11 23:55:38.588184,MY
28393,1356,6533,2025-01-22 20:18:23.665767,SG
28394,1641,5824,2025-08-20 12:30:49.916117,SG
28395,1515,4322,2025-06-17 12:17:16.525763,MM
28396,471,740,2025-06-30 04:45:57.602465,SG
28397,2605,4777,2025-01-13 23:35:38.473242,IN
28398,742,3676,2025-08-28 04:29:23.598854,ID
28399,2043,2176,2025-04-19 22:10:14.944656,SG
28400,4450,1314,2025-01-16 09:38:32.310734,MY
28401,4225,306,2025-05-20 14:32:57.819316,MM
28402,4875,5177,2025-04-01 13:09:40.017173,VN
28403,746,5543,2025-06-17 23:40:07.789541,IN
28404,4128,1183,2025-02-19 10:38:20.058843,IN
28405,4072,2282,2025-01-04 08:25:32.690185,MY
28406,1529,1911,2025-01-16 00:42:00.238279,IN
28407,1820,8004,2025-04-08 00:51:45.393408,ID
28408,892,7029,2025-02-18 20:50:25.683813,PH
28409,4833,806,2025-07-21 11:31:59.871207,VN
28410,2546,138,2025-02-14 07:55:19.852608,SG
28411,1444,7569,2025-02-01 20:14:43.788612,IN
28412,474,285,2025-03-05 11:53:21.546841,ID
28413,2502,1822,2025-08-05 01:40:08.728842,IN
28414,4575,6019,2025-06-17 07:13:25.658334,ID
28415,1910,1358,2025-02-26 16:13:29.246270,VN
28416,3841,1737,2025-04-13 08:50:58.131945,MY
28417,1690,5715,2025-02-13 11:33:18.131527,VN
28418,4869,1902,2025-01-12 20:38:40.813352,IN
28419,3178,5199,2025-01-21 20:44:54.361666,IN
28420,4280,64,2025-04-11 06:10:43.515873,ID
28421,3003,7865,2025-01-15 06:47:46.023552,IN
28422,2045,4189,2025-03-17 02:21:55.968768,SG
28423,235,4543,2025-05-29 19:09:51.102775,IN
28424,1572,3249,2025-06-03 22:47:58.588244,PH
28425,1133,4342,2025-02-15 20:05:36.231201,MY
28426,4172,6834,2025-07-31 08:29:00.382847,MM
28427,2838,8027,2025-02-02 11:57:55.538532,IN
28428,2940,851,2025-07-05 02:07:14.261025,IN
28429,4877,3942,2025-07-15 06:07:59.957356,IN
28430,4394,8186,2025-02-10 07:29:23.091123,ID
28431,3360,6331,2025-06-01 03:34:43.490372,VN
28432,1626,455,2025-08-01 12:39:30.685173,MY
28433,544,7492,2025-02-19 11:46:38.886541,IN
28434,2733,1808,2025-01-22 14:04:58.218717,MY
28435,4944,1242,2025-02-22 08:29:28.636614,IN
28436,2312,1148,2025-07-17 03:20:58.899288,IN
28437,4908,1887,2025-03-15 06:17:50.704891,MY
28438,917,6369,2025-07-07 20:31:15.661555,VN
28439,308,2060,2025-03-28 03:16:05.835470,PH
28440,2706,2327,2025-07-27 04:44:19.990347,MM
28441,1870,4559,2025-04-06 11:05:28.559809,PH
28442,418,191,2025-06-22 12:01:11.893659,IN
28443,4715,2820,2025-06-18 23:47:42.370384,PH
28444,1875,4351,2025-01-07 19:41:14.431634,SG
28445,1272,5333,2025-02-20 01:05:05.007310,TH
28446,2668,1958,2025-01-01 02:15:29.718191,PH
28447,4227,1603,2025-07-30 08:23:18.589679,IN
28448,727,5081,2025-08-10 15:46:53.917386,MM
28449,1829,2122,2025-03-14 23:11:15.008366,MY
28450,3769,3664,2025-03-07 20:19:48.101775,MM
28451,3334,7790,2025-03-17 04:56:19.741983,IN
28452,955,703,2025-01-05 21:57:58.225218,IN
28453,138,7357,2025-03-24 04:34:31.175149,PH
28454,3643,7382,2025-04-19 06:04:54.193299,ID
28455,1048,8047,2025-01-21 15:02:44.985113,MY
28456,120,1860,2025-01-28 22:53:30.336334,IN
